date,cases_deaths_link,cases_deaths_link_smoothed,new_cases,new_deaths,new_cases_smoothed,new_deaths_smoothed
2020-03-17,7,6.493006993006993,40,1,21.143,0.286
2020-03-18,Infinity,8.493006993006993,54,0,28.429,0.286
2020-03-19,Infinity,8.98951048951049,69,0,36.857,0.286
2020-03-20,Infinity,9.989510489510492,74,0,46.143,0.286
2020-03-21,3,11.48951048951049,191,1,69.571,0.286
2020-03-22,10,10.655011655011654,126,1,84.714,0.429
2020-03-23,3,6.168028004667444,102,3,93.714,0.857
2020-03-24,5.4,5.698390482855144,121,5,105.286,1.429
2020-03-25,10,6.001166861143524,219,2,128.857,1.714
2020-03-26,5.571428571428571,5.789977892409728,204,7,148.143,2.714
2020-03-27,5,5.481721545242416,235,8,171.143,3.857
2020-03-28,6,5.6857999999999995,255,9,180.286,5
2020-03-29,4.6,5.265285714285715,302,15,205.429,7
2020-03-30,18.5,6.459890802183956,294,4,232.857,7.143
2020-03-31,13.642857142857142,8.253766757622493,210,14,245.571,8.429
2020-04-01,6,7.6024409943462254,285,21,255,11.143
2020-04-02,6.375,7.539946898382814,325,16,272.286,12.429
2020-04-03,6.05,7.4443894506116095,212,20,269,14.143
2020-04-04,9.954545454545455,8.0535625,402,22,290,16
2020-04-05,8.5,8.570114543561262,424,24,307.429,17.286
2020-04-06,6.527777777777778,7.830123072699822,331,36,312.714,21.857
2020-04-07,6.071428571428571,6.972425262018023,390,42,338.429,25.857
2020-04-08,8.38888888888889,7.33675,865,36,421.286,28
2020-04-09,8.647058823529411,7.616924536325275,365,34,427,30.571
2020-04-10,4.117647058823529,7.0163142857142855,464,51,463,35
2020-04-11,8.382352941176471,6.945579343029907,705,34,506.286,36.714
2020-04-12,7.065217391304348,6.8315728730210505,696,46,545.143,39.857
2020-04-13,4.416666666666667,6.470857087873759,839,48,617.714,41.571
2020-04-14,8.933333333333334,6.904761904761905,727,45,665.857,42
2020-04-15,7.43859649122807,6.831755555555555,992,57,684,45
2020-04-16,7.042553191489362,6.673794737179077,831,47,750.571,46.857
2020-04-17,7.8,7.244701802457507,1069,50,837,46.714
2020-04-18,16.96078431372549,8.57265531204851,724,51,839.714,49.143
2020-04-19,8.488372093023257,8.765447304676274,709,43,841.571,48.714
2020-04-20,8.592592592592593,9.340138387363579,778,54,832.857,49.571
2020-04-21,15.666666666666666,10.21335054769926,493,45,799.429,49.571
2020-04-22,17.846153846153847,11.598787234042554,401,39,715,47
2020-04-23,21.512820512820515,13.470440717883857,388,39,651.714,45.857
2020-04-24,16.522727272727273,14.796822222222222,631,44,589.143,45
2020-04-25,28.34285714285714,16.013485040033714,936,35,619.429,42.714
2020-04-26,24.441176470588236,18.11704361679017,577,34,600.571,41.429
2020-04-27,22.270833333333332,20.630499617953713,377,48,543.286,40.571
2020-04-28,40.22222222222222,22.871765539031436,701,18,573,36.714
2020-04-29,18.17948717948718,22.922345699188323,386,39,570.857,36.714
2020-04-30,37.04761904761905,24.39319919163518,229,21,548.143,34.143
2020-05-01,25.94736842105263,26.14991331654182,376,19,511.714,30.571
2020-05-02,14.321428571428571,24.17909438301038,359,28,429.286,29.571
2020-05-03,13.857142857142858,22.696733300828868,221,28,378.429,28.714
2020-05-04,26.291666666666668,23.29917741042474,343,24,373.571,25.286
2020-05-05,34.666666666666664,23.312220089571333,330,27,320.571,26.571
2020-05-06,23.08,24.442269341907124,266,25,303.429,24.571
2020-05-07,20.944444444444443,22.50283726131798,211,18,300.857,24.143
2020-05-08,29.208333333333332,23.05185661986563,265,24,285,24.857
2020-05-09,13.310344827586206,22.83428,137,29,253.286,25
2020-05-10,12.722222222222221,23.25497433286666,156,18,244,23.571
2020-05-11,20.88888888888889,22.528572686448886,219,18,226.286,22.714
2020-05-12,25.642857142857142,20.58234645442777,236,14,212.857,20.857
2020-05-13,20.09090909090909,20.06835657845893,139,11,194.714,18.857
2020-05-14,28.583333333333332,20.753944444444446,107,12,179.857,18
2020-05-15,55,20.777172856309548,159,6,164.714,15.429
2020-05-16,17.733333333333334,22.59505547695286,426,15,206,13.429
2020-05-17,30.142857142857142,25.37378763599562,129,7,202.143,11.857
2020-05-18,18.928571428571427,25.252525252525253,92,14,184,11.286
2020-05-19,17.125,24.28670054655288,64,8,159.429,10.429
2020-05-20,13,23.08201683852048,88,12,152.143,10.571
2020-05-21,24.333333333333332,22.30957310460416,51,9,144.143,10.143
2020-05-22,29.5,20.410106433982165,64,8,130.571,10.429
2020-05-23,27.8,21.634888888888888,76,5,80.571,9
2020-05-24,21.4,20.640004590314437,115,5,78.571,8.714
2020-05-25,53,23.0594988100238,76,3,76.286,7.143
2020-05-26,71,30.04229254776141,57,6,75.286,6.857
2020-05-27,21.5,33.6905,59,6,71.143,6
2020-05-28,11.5,31.415400375618916,37,8,69.143,5.857
2020-05-29,10.666666666666666,28.617662897145937,68,6,69.714,5.571
2020-05-30,22,28.024129673973107,38,4,64.286,5.429
2020-05-31,7.285714285714286,25.226286314315715,35,7,52.857,5.714
2020-06-01,12.8,21.761833333333332,53,5,49.571,6
2020-06-02,15.2,13.756359911217347,61,5,50.143,5.857
2020-06-03,28.75,14.103572069646383,72,4,52,5.571
2020-06-04,38,16.1828595672465,4,2,47.286,4.714
2020-06-05,28.5,18.171856142891627,45,2,44,4.143
2020-06-06,11.8,16.598926738217454,31,5,43,4.286
2020-06-07,9.25,17.926626912107857,21,4,41,3.857
2020-06-08,22.666666666666668,19.522262671520583,20,3,36.286,3.571
2020-06-09,9.5,18.747739865850104,18,4,30.143,3.429
2020-06-10,7,14.801736208345,6,5,20.714,3.571
2020-06-11,17.666666666666668,13.347065158858372,8,3,21.286,3.714
2020-06-12,30.5,13.501077005923532,16,2,17.143,3.714
2020-06-13,18,14.561747409689161,7,4,13.714,3.571
2020-06-14,2,14.390139987827146,12,2,12.429,3.286
2020-06-15,22.5,13.999363665287943,45,2,16,3.143
2020-06-16,31,15.843773028739868,8,1,14.571,2.714
2020-06-17,10.5,17.935258092738408,18,2,16.286,2.286
2020-06-18,10,16.932337844143728,13,2,17,2.143
2020-06-19,9,14.06579561362576,7,2,15.714,2.143
2020-06-20,2,10.357,14,3,16.714,2
2020-06-21,4,10.643,13,2,16.857,2
2020-06-22,Infinity,10.001750291715286,6,0,11.286,1.714
2020-06-23,Infinity,8.729471674092935,5,0,10.857,1.571
2020-06-24,6,7.911521323997454,4,2,8.857,1.571
2020-06-25,7.5,7.466168922071863,8,6,8.143,2.143
2020-06-26,8,7.2855,5,1,7.857,2
2020-06-27,18,9.501750291715286,9,1,7.143,1.714
2020-06-28,6.5,9.918319719953326,9,2,6.571,1.714
2020-06-29,7,8.462035541195476,23,1,9,1.857
2020-06-30,14,8.357,2,1,8.571,2
2020-07-01,13,9.077544426494345,23,1,11.286,1.857
2020-07-02,3,8.776049766718506,11,2,11.714,1.286
2020-07-03,Infinity,9.498687664041993,4,0,11.571,1.143
2020-07-04,Infinity,8.857,12,0,12,1
2020-07-05,2.6666666666666665,7.124234470691164,9,3,12,1.143
2020-07-06,5,6.874015748031496,11,1,10.286,1.143
2020-07-07,Infinity,7.143,18,0,12.571,1
2020-07-08,9,6.571,4,1,9.857,1
2020-07-09,Infinity,12.605042016806724,7,0,9.286,0.714
2020-07-10,1,8.571,4,2,9.286,1
2020-07-11,Infinity,11.286,23,0,10.857,1
2020-07-12,Infinity,20.51488616462347,24,0,13,0.571
2020-07-13,Infinity,26.972027972027973,22,0,14.571,0.429
2020-07-14,Infinity,27.972027972027973,17,0,14.429,0.429
2020-07-15,9,27.972027972027973,10,1,15.286,0.429
2020-07-16,5.5,14.406162464985995,32,2,18.857,0.714
2020-07-17,9,17.606442577030812,13,2,20.143,0.714
2020-07-18,Infinity,13.80532212885154,15,0,19,0.714
2020-07-19,Infinity,13.005602240896359,32,0,20.143,0.714
2020-07-20,4,10.835472578763127,20,1,19.857,0.857
2020-07-21,Infinity,12.668611435239207,10,0,18.857,0.857
2020-07-22,Infinity,18.207282913165265,6,0,18.286,0.714
2020-07-23,Infinity,33.96503496503497,36,0,18.857,0.429
2020-07-24,17,50.45104895104895,17,1,19.429,0.286
2020-07-25,Infinity,53.447552447552454,7,0,18.286,0.286
2020-07-26,32,43.955710955710956,19,1,16.429,0.429
2020-07-27,Infinity,70.43006993006993,24,0,17,0.286
2020-07-28,Infinity,66.43356643356644,12,0,17.286,0.286
2020-07-29,Infinity,70.43006993006993,11,0,18,0.286
2020-07-30,Infinity,69.43006993006993,38,0,18.286,0.286
2020-07-31,Infinity,131.86713286713288,12,0,17.571,0.143
2020-08-01,6,63.93706293706295,85,1,28.714,0.286
2020-08-02,36,65.93356643356644,38,1,31.429,0.286
2020-08-03,Infinity,67.93356643356644,44,0,34.286,0.286
2020-08-04,Infinity,63.93706293706295,53,0,40.143,0.286
2020-08-05,Infinity,57.44405594405595,46,0,45.143,0.286
2020-08-06,Infinity,59.44055944055945,45,0,46.143,0.286
2020-08-07,Infinity,60.44055944055945,50,0,51.571,0.286
2020-08-08,Infinity,125.87412587412588,69,0,49.286,0.143
2020-08-09,38,127.8741258741259,98,1,57.857,0.143
2020-08-10,12,61.43706293706295,174,1,76.429,0.286
2020-08-11,85,66.93240093240092,68,1,78.571,0.429
2020-08-12,38,55.042031523642734,56,1,80,0.571
2020-08-13,Infinity,60.045534150612966,33,0,78.286,0.571
2020-08-14,Infinity,70.3029772329247,37,0,76.429,0.571
2020-08-15,Infinity,79.05954465849388,91,0,79.571,0.571
2020-08-16,Infinity,107.55944055944056,66,0,75,0.429
2020-08-17,50,120.2121212121212,196,1,78.143,0.429
2020-08-18,Infinity,172.32867132867133,66,0,77.857,0.286
2020-08-19,Infinity,404.5944055944056,56,0,77.857,0.143
2020-08-20,Infinity,534.4685314685315,186,0,99.714,0.143
2020-08-21,Infinity,549.4475524475524,48,0,101.286,0.143
2020-08-22,56,279.72027972027973,129,1,106.714,0.286
2020-08-23,Infinity,273.72727272727275,79,0,108.571,0.286
2020-08-24,Infinity,534.4685314685315,153,0,102.429,0.143
2020-08-25,Infinity,556.4405594405595,61,0,101.714,0.143
2020-08-26,Infinity,524.4755244755245,147,0,114.714,0.143
2020-08-27,196,273.22727272727275,85,1,100.286,0.286
2020-08-28,Infinity,272.22727272727275,162,0,116.571,0.286
2020-08-29,Infinity,544.4545454545455,90,0,111,0.143
2020-08-30,Infinity,697.3006993006993,126,0,117.714,0.143
2020-08-31,Infinity,708.2937062937064,140,0,115.857,0.143
2020-09-01,Infinity,746.2517482517483,41,0,113,0.143
2020-09-02,Infinity,759.2377622377622,51,0,99.286,0.143
2020-09-03,Infinity,Infinity,214,0,117.714,0
2020-09-04,Infinity,Infinity,89,0,107.286,0
2020-09-05,147,802.1958041958043,92,1,107.571,0.143
2020-09-06,Infinity,701.3006993006994,97,0,103.429,0.143
2020-09-07,Infinity,815.1818181818182,231,0,116.429,0.143
2020-09-08,45,258.7412587412587,138,2,130.286,0.429
2020-09-09,126,206.15411558669004,102,1,137.571,0.571
2020-09-10,140,162.26470588235296,306,1,150.714,0.714
2020-09-11,41,131.85530921820305,84,1,150,0.857
2020-09-12,Infinity,139.0560224089636,196,0,164.857,0.714
2020-09-13,71.33333333333333,102.98687664041995,211,3,181.143,1.143
2020-09-14,44.5,75.0776766969909,159,2,170.857,1.429
2020-09-15,92,83.64774494556765,255,1,187.571,1.286
2020-09-16,48.5,72.37858642407278,207,2,202.571,1.429
2020-09-17,77,67.92823803967327,357,3,209.857,1.714
2020-09-18,69,70.15939687668282,250,2,233.571,1.857
2020-09-19,34,60.17979002624672,224,3,237.571,2.286
2020-09-20,306,75.357,248,1,242.857,2
2020-09-21,Infinity,87.51458576429405,267,0,258.286,1.714
2020-09-22,Infinity,104.93761935073202,395,0,278.286,1.571
2020-09-23,Infinity,140.85769828926905,188,0,275.571,1.286
2020-09-24,79.5,149.4811898512686,323,2,270.714,1.143
2020-09-25,63.75,131.26032190342897,231,4,268,1.429
2020-09-26,Infinity,202.571,319,0,281.571,1
2020-09-27,178.5,183.60192475940508,321,2,292,1.143
2020-09-28,125,163.45066480055982,245,2,288.857,1.429
2020-09-29,112,138.60618436406068,430,2,293.857,1.714
2020-09-30,Infinity,141.6901983663944,387,0,322.286,1.714
2020-10-01,Infinity,180.74597620713786,363,0,328,1.429
2020-10-02,197.5,243.4698162729659,415,2,354.286,1.143
2020-10-03,94,192.8418474457663,442,2,371.857,1.429
2020-10-04,80.75,157.94282380396734,466,4,392.571,1.714
2020-10-05,231,170.5919796308084,605,1,444,1.571
2020-10-06,159.5,179.2304264799491,364,2,434.571,1.571
2020-10-07,107,146,517,3,453.143,2
2020-10-08,122.5,126.3591426071741,424,2,461.857,2.286
2020-10-09,430,137.12412505832947,611,1,489.857,2.143
2020-10-10,387,161.143,502,1,498.429,2
2020-10-11,90.75,164,617,4,520,2
2020-10-12,83,137.80085569817192,1011,5,578,2.571
2020-10-13,88.4,123.95233333333334,817,5,642.714,3
2020-10-14,233,137.4067203360168,820,2,686,2.857
2020-10-15,121,135.11868533171028,808,5,740.857,3.286
2020-10-16,91,117.00888529886915,1084,4,808.429,3.714
2020-10-17,258.5,117.48586984703135,1186,2,906.143,3.857
2020-10-18,84.8,115.46425,998,5,960.571,4
2020-10-19,76.375,110.6021675321743,1251,8,994.857,4.429
2020-10-20,167.33333333333334,120.30629978276612,1284,3,1061.571,4.143
2020-10-21,154.25,117.40799277489275,1031,4,1091.714,4.429
2020-10-22,202.2,130.50349966132308,1263,5,1156.714,4.429
2020-10-23,272.3333333333333,149.95660289314048,1166,3,1168.429,4.286
2020-10-24,164,145.52397114976665,1066,5,1151.286,4.714
2020-10-25,115.42857142857143,148.1714,1851,7,1273.143,5
2020-10-26,216.8,176.8604244147889,847,5,1215.429,4.571
2020-10-27,169.42857142857142,176.18957806727593,1020,7,1177.714,5.143
2020-10-28,199.6,181.7198259553538,939,5,1164.571,5.286
2020-10-29,178.71428571428572,178.57781367797523,700,7,1084.143,5.571
2020-10-30,321,185.7842142107105,667,4,1012.857,5.714
2020-10-31,128.875,177.71675077323783,863,8,983.857,6.143
2020-11-01,210.5,192.78566666666666,762,6,828.286,6
2020-11-02,233.2,194.73816666666667,397,5,764,6
2020-11-03,266.5,206.6569736133549,546,4,696.286,5.571
2020-11-04,462.75,234.5078283293424,748,4,669,5.429
2020-11-05,121,223.87714127832012,298,7,611.571,5.429
2020-11-06,170,206.1102555127756,435,6,578.429,5.714
2020-11-07,313,232.9142,563,3,535.571,5
2020-11-08,77.77777777777777,199.69478725363786,492,9,497,5.429
2020-11-09,111.16666666666667,181.80883144857296,317,6,485.571,5.571
2020-11-10,86.3,153.03421994089283,539,10,484.571,6.429
2020-11-11,84.66666666666667,115.95772084558308,265,9,415.571,7.143
2020-11-12,198.5,118.8365220096438,230,2,405.857,6.429
2020-11-13,109.2,110.76773783009862,358,5,394.857,6.286
2020-11-14,124.66666666666667,99.64253798033958,385,6,369.429,6.714
2020-11-15,298,109.77759827679053,467,1,365.857,5.571
2020-11-16,54.375,98.75857947754822,427,8,381.571,5.857
2020-11-17,93.83333333333333,101.3187665531593,377,6,358.429,5.286
2020-11-18,44.72727272727273,89.21199066594866,453,11,385.286,5.571
2020-11-19,24.384615384615383,67.97858042839144,330,13,399.571,7.143
2020-11-20,89.83333333333333,66.5071369750206,372,6,401.571,7.286
2020-11-21,88.33333333333333,60.605366778474554,415,3,405.857,6.857
2020-11-22,32.857142857142854,52.61304122374903,329,7,386.143,7.714
2020-11-23,59.666666666666664,53.150760533046174,341,6,373.857,7.429
2020-11-24,64.16666666666667,49.72795800242293,318,6,365.429,7.429
2020-11-25,116.75,56.90729506921761,250,4,336.429,6.429
2020-11-26,53.375,66.77826391319566,219,8,320.571,5.714
2020-11-27,125.66666666666667,67.80722663639803,257,3,304.143,5.286
2020-11-28,56.625,64.21433333333333,307,8,288.714,6
2020-11-29,330,77.69220299436128,205,1,271,5.143
2020-11-30,26.571428571428573,63.88339166401528,243,14,257,6.286
2020-12-01,69.16666666666667,64.56522430798601,299,6,254.286,6.286
2020-12-02,82.25,61.42904867960547,303,4,261.857,6.286
2020-12-03,42.625,59.47454661151767,254,8,266.857,6.286
2020-12-04,159,59.48705844050138,268,2,268.429,6.143
2020-12-05,31.25,54.76623799446524,162,8,247.714,6.143
2020-12-06,43.8,47.74664879356568,263,5,256,6.714
2020-12-07,36.714285714285715,53.227686384319206,457,7,286.571,5.714
2020-12-08,153.5,56.1372739646121,298,2,286.429,5.143
2020-12-09,51.25,52.69298075053471,222,4,274.857,5.143
2020-12-10,30.375,49.97083414349601,214,8,269.143,5.143
2020-12-11,42.714285714285715,43.41574184736213,218,7,262,5.857
2020-12-12,75.75,49.53783579265986,303,4,282.143,5.286
2020-12-13,84.66666666666667,53.37140000000001,304,3,288,5
2020-12-14,44.666666666666664,55.26641960057648,249,6,258.286,4.857
2020-12-15,32.4,46.862277714718125,429,5,277,5.286
2020-12-16,Infinity,54.30632159524819,264,0,283,4.714
2020-12-17,114.25,69.16992517499398,327,4,299.143,4.143
2020-12-18,99.33333333333333,80.20974516942032,421,3,328.143,3.571
2020-12-19,44.4,74.00565428109856,481,5,353.571,3.714
2020-12-20,26.75,60.768344998871065,576,8,392.429,4.429
2020-12-21,31.142857142857142,57.31787355064537,522,7,431.429,4.571
2020-12-22,60.6,61.72456792824327,766,5,479.571,4.571
2020-12-23,76,55.998444487653124,725,4,545.429,5.143
2020-12-24,62.25,50.22088275325686,961,4,636,5.143
2020-12-25,42.9,45.09197460524174,927,10,708.286,6.143
2020-12-26,17.6,37.379474309866595,918,15,770.714,7.571
2020-12-27,109,43.62592970686889,1025,3,834.857,6.857
2020-12-28,60.142857142857146,47.855184483010056,1296,7,945.429,6.857
2020-12-29,68.71428571428571,49.49895002099959,735,7,941,7.143
2020-12-30,64,49.94641720758559,765,9,946.714,7.857
2020-12-31,47.45454545454545,48.71051145986225,1545,11,1030.143,8.857
2021-01-01,127.66666666666667,57.87726285300508,1720,6,1143.429,8.286
2021-01-02,120.83333333333333,77.91842857142856,1620,6,1243.714,7
2021-01-03,53.388888888888886,69.56141310292026,1753,18,1347.714,9.143
2021-01-04,115.875,76.27460693517122,3394,8,1647.429,9.286
2021-01-05,114.75,81.73867854491463,4961,8,2251.143,9.429
2021-01-06,56.94444444444444,77.92206458838902,6110,18,3014.714,10.714
2021-01-07,68.21052631578948,79.73593657754913,5325,19,3554.714,11.857
2021-01-08,52.5,72.38461538461539,7832,14,4427.857,13
2021-01-09,40.26315789473684,63.72174732449351,6503,19,5125.429,14.857
2021-01-10,81.3157894736842,68.67620000000001,8227,19,6050.286,15
2021-01-11,71.66666666666667,66.14769177368969,4843,24,6257.286,17.286
2021-01-12,50.625,60.04219368543014,6886,32,6532.286,20.714
2021-01-13,39.84090909090909,55.16861107699865,4926,44,6363.143,24.429
2021-01-14,99.82352941176471,62.0010161454217,3052,34,6038.429,26.571
2021-01-15,90.2,69.41758919485645,3553,55,5427.143,32.429
2021-01-16,109.10714285714286,79.93620406215199,3913,56,5057.143,37.714
2021-01-17,118.33333333333333,85.80255376668516,3491,45,4380.571,41.429
2021-01-18,145.03703703703704,96.85997724985782,3232,54,4150.429,45.714
2021-01-19,106.60655737704919,102.80259542290952,2946,61,3587.571,49.857
2021-01-20,175.04255319148936,120.31750387781888,2117,47,3186.286,50.286
2021-01-21,72.28358208955224,113.76883636363637,1996,67,3035.429,55
2021-01-22,116.71186440677967,117.54846952547193,2485,59,2882.857,55.571
2021-01-23,86.42105263157895,114.21084467099831,2598,57,2695,55.714
2021-01-24,42.388888888888886,101.36524483389569,2357,72,2533,59.571
2021-01-25,58.24590163934426,89.59969292235559,1905,61,2343.429,60.571
2021-01-26,78.26,85.71428813559322,1370,50,2118.286,59
2021-01-27,48.486111111111114,70.00960508861932,1369,72,2011.429,62.571
2021-01-28,59.851851851851855,68.36032875448826,928,54,1858.857,60.714
2021-01-29,39.28,56.94557142857143,1331,75,1694,63
2021-01-30,28.60810810810811,48.69837533815281,1463,74,1531.857,65.429
2021-01-31,30.242424242424242,47.009168202443824,1247,66,1373.286,64.571
2021-02-01,50.714285714285715,45.86373832667802,1411,49,1302.714,62.857
2021-02-02,48.111111111111114,42.48845165460594,1244,54,1284.714,63.429
2021-02-03,41.35087719298246,41.33080964657508,1006,57,1232.857,61.286
2021-02-04,24.74025974025974,36.292282913382174,871,77,1224.714,64.571
2021-02-05,23.220338983050848,34.00902289439039,1006,59,1178.286,62.286
2021-02-06,26.326923076923077,34.00958693336489,1314,52,1157,59.143
2021-02-07,23.2,33.53582059932526,1019,40,1124.429,55.429
2021-02-08,45.89655172413793,32.22308877518024,785,29,1035,52.571
2021-02-09,32.51111111111111,29.868911593807276,1020,45,1003,51.286
2021-02-10,33.7027027027027,28.356687108963637,829,37,977.714,48.429
2021-02-11,24.75438596491228,28.58646946523008,543,57,930.857,45.571
2021-02-12,27.043478260869566,29.38907443839502,999,46,929.857,43.714
2021-02-13,34.689655172413794,30.494372851171185,862,29,865.286,40.429
2021-02-14,22.92105263157895,30.50878110754054,919,38,851,40.143
2021-02-15,38.69230769230769,29.66928539054238,1076,26,892.571,39.714
2021-02-16,48.666666666666664,31.14988019276849,786,27,859.143,37.143
2021-02-17,35.13793103448276,31.234138888888893,820,29,857.857,36
2021-02-18,25.322580645161292,32.05723843151831,711,31,881.857,32.286
2021-02-19,44.34782608695652,34.58620689655172,638,23,830.286,29
2021-02-20,24.38235294117647,32.904152924547354,896,34,835.143,29.714
2021-02-21,27.15,34.2945510813101,753,20,811.429,27.143
2021-02-22,34.44827586206897,33.725907656595695,978,29,797.429,27.571
2021-02-23,50.705882352941174,33.09819072026929,679,17,782.143,26.143
2021-02-24,51.05555555555556,34.63432501729681,686,18,763,24.571
2021-02-25,53.8,38.807434782608695,557,20,741,23
2021-02-26,30.23076923076923,36.67006701096931,570,26,731.286,23.429
2021-02-27,29.285714285714285,38.00704443755261,608,28,690.143,22.571
2021-02-28,59.25,41.15250361659434,773,12,693,21.429
2021-03-01,39.875,42.424301262071424,729,16,657.429,19.571
2021-03-02,49.77777777777778,42.36294004260932,972,18,699.286,19.714
2021-03-03,68.45454545454545,43.35946350325959,321,11,647.143,18.714
2021-03-04,69.85714285714286,44.65638125105001,357,14,618.571,17.857
2021-03-05,48.5,48.4509075140928,559,14,617,16.143
2021-03-06,76.22222222222223,56.81733561694839,460,9,595.857,13.429
2021-03-07,39.785714285714285,54.03237567449322,520,14,559.714,13.714
2021-03-08,81.42857142857143,58.837074583635044,530,7,531.286,12.429
2021-03-09,50.666666666666664,59.644196698643164,520,12,466.714,11.571
2021-03-10,110.42857142857143,63,432,7,482.571,11
2021-03-11,48.6,58.9992820604864,306,15,475.286,11.143
2021-03-12,81,64.40876853642811,631,12,485.571,10.857
2021-03-13,64.2,62.91493291853005,591,5,504.286,10.286
2021-03-14,89.25,69.83978773851192,641,4,521.571,8.857
2021-03-15,69.875,68.55555555555556,538,8,522.714,9
2021-03-16,41.81818181818182,67.27526250423394,383,11,503.143,8.857
2021-03-17,65,62.19044444444445,575,8,523.571,9
2021-03-18,66.25,66.41075,347,8,529.429,8
2021-03-19,47.27272727272727,59.40104365533919,552,11,518.143,7.857
2021-03-20,48,57.25127535888006,581,9,516.714,8.429
2021-03-21,61.2,55.45280597363202,510,5,498,8.571
2021-03-22,126.2,59.63048016701461,525,5,496.143,8.143
2021-03-23,53.72727272727273,61.9287731794179,768,11,551.143,8.143
2021-03-24,213.66666666666666,70.20743034055728,520,3,543.286,7.429
2021-03-25,538,81.30564629024732,365,1,545.857,6.429
2021-03-26,54.714285714285715,85.90455864777189,680,7,564.143,5.857
2021-03-27,95.83333333333333,96.43967581506723,594,6,566,5.429
2021-03-28,34.7,86.1841119973954,569,10,574.429,6.143
2021-03-29,61.333333333333336,77.1735180220435,610,9,586.571,6.714
2021-03-30,96.83333333333333,86.11900000000001,604,6,563.143,6
2021-03-31,102,79.22367165128858,537,5,565.571,6.286
2021-04-01,105,72.35569491031063,366,5,565.714,6.857
2021-04-02,109.71428571428571,80.37669534781975,410,7,527.143,6.857
2021-04-03,52,73.13043478260869,746,10,548.857,7.429
2021-04-04,60.833333333333336,79.60580428758932,587,6,551.429,6.857
2021-04-05,136,89.74594336621064,508,5,536.857,6.286
2021-04-06,99,90.0413617562838,453,6,515.286,6.286
2021-04-07,189.66666666666666,95.73816666666666,318,3,484,6
2021-04-08,122,97.76183333333334,441,5,494.714,6
2021-04-09,201.33333333333334,103.72867931479094,418,3,495.857,5.429
2021-04-10,107.4,119.97687738650826,398,5,446.143,4.714
2021-04-11,73.2,123.76154014438856,469,5,429.286,4.571
2021-04-12,136.66666666666666,122.9918338777415,451,3,421.143,4.286
2021-04-13,373,147.78056004308024,302,2,399.571,3.714
2021-04-14,97.83333333333333,133.098962104755,385,6,409.143,4.143
2021-04-15,127,134.21425,354,4,396.714,4
2021-04-16,113.25,124.3750905141202,421,4,397.143,4.143
2021-04-17,63.6,116.82355780835144,297,5,382.714,4.143
2021-04-18,147,128.26393570132225,417,3,375.286,3.857
2021-04-19,209,133.51023155627357,419,2,370.714,3.714
2021-04-20,66.33333333333333,104.09309379374709,270,6,366.143,4.286
2021-04-21,Infinity,125.19276757072033,403,0,368.714,3.429
2021-04-22,225.5,133.99395482023544,386,2,373.286,3.143
2021-04-23,60.4,121.59799147900183,398,5,370,3.286
2021-04-24,192.5,143.20721036051802,615,2,415.429,2.857
2021-04-25,118,138.8568428421421,433,3,417.714,2.857
2021-04-26,210.5,139.00700035001748,461,2,423.714,2.857
2021-04-27,148.5,167.416447944007,429,2,446.429,2.286
2021-04-28,104.25,131.35666783339167,436,4,451.143,2.857
2021-04-29,139.66666666666666,123.57133333333333,420,3,456,3
2021-04-30,135,142.41267989109295,368,2,451.714,2.571
2021-05-01,201.5,143.41267989109295,469,2,430.857,2.571
2021-05-02,386,163.29221347331583,544,1,446.714,2.286
2021-05-03,132.66666666666666,152.32606010703995,567,3,461.857,2.429
2021-05-04,307.5,171.02881844380403,401,2,457.857,2.429
2021-05-05,433,208.857,452,1,460.143,2
2021-05-06,461,247.20770128354727,382,1,454.714,1.714
2021-05-07,214.5,260.46032672112017,415,2,461.429,1.714
2021-05-08,436,287.16931890515593,387,1,449.714,1.571
2021-05-09,210,266.0443407234539,430,2,433.429,1.714
2021-05-10,122.66666666666667,263.54375729288216,399,3,409.429,1.714
2021-05-11,156.33333333333334,232.0177705977383,506,3,424.429,1.857
2021-05-12,544,240.55681206246635,380,1,414.143,1.857
2021-05-13,567,248.7113624124933,378,1,413.571,1.857
2021-05-14,Infinity,291.44302991725016,446,0,418,1.571
2021-05-15,Infinity,322.00349895031485,437,0,425.143,1.429
2021-05-16,382,353.5878693623639,420,1,423.714,1.286
2021-05-17,415,461.429,461,1,432.571,1
2021-05-18,193.5,524.7537922987165,375,2,413.857,0.857
2021-05-19,Infinity,607.0434173669468,379,0,413.714,0.714
2021-05-20,133,409.429,365,3,411.857,1
2021-05-21,253,330.0381026438569,526,2,423.286,1.286
2021-05-22,Infinity,322.03965785381024,470,0,428,1.286
2021-05-23,126,263.25334182049653,533,3,444.143,1.571
2021-05-24,223,243.87397899649943,384,2,433.143,1.714
2021-05-25,437,270.61935073201784,447,1,443.429,1.571
2021-05-26,105,197.72001866542232,349,4,439.143,2.143
2021-05-27,461,232.94076467420572,353,1,437.429,1.857
2021-05-28,Infinity,263.43539147040104,445,0,425.857,1.571
2021-05-29,Infinity,263.34436664544876,432,0,420.429,1.571
2021-05-30,182.5,288.21343596920923,461,2,410.143,1.429
2021-05-31,263,296.2113365990203,456,2,420.429,1.429
2021-06-01,235,272.43793761935075,367,2,409,1.571
2021-06-02,533,388.5765529308836,370,1,412,1.143
